Algorithm	Subject	Run	ReductionPercentage	PreparationTime	SelectionTime	FaultDetectionLoss	FirstFaultyTest
ART-F	lang_v1	37	5	0	0.004164	1	-1
ART-F	lang_v1	38	5	0	0.006465	1	-1
ART-F	lang_v1	39	5	0	0.00646	1	-1
ART-F	lang_v1	40	5	0	0.007036	1	-1
ART-F	lang_v1	41	5	0	0.006146	1	-1
ART-F	lang_v1	42	5	0	0.005624	1	-1
ART-F	lang_v1	43	5	0	0.006101	1	-1
ART-F	lang_v1	44	5	0	0.005295	1	-1
ART-F	lang_v1	45	5	0	0.009813	1	-1
ART-F	lang_v1	46	5	0	0.007431	1	-1
ART-F	lang_v1	47	5	0	0.006876	1	-1
ART-F	lang_v1	48	5	0	0.009206	1	-1
ART-F	lang_v1	49	5	0	0.007774	1	-1
ART-F	lang_v1	50	5	0	0.010991	1	-1
ART-F	lang_v1	1	6	0	0.009883	1	-1
ART-F	lang_v1	2	6	0	0.004896	0	3
ART-F	lang_v1	3	6	0	0.006863	1	-1
ART-F	lang_v1	4	6	0	0.008044	1	-1
ART-F	lang_v1	5	6	0	0.007417	1	-1
ART-F	lang_v1	6	6	0	0.00893	1	-1
ART-F	lang_v1	7	6	0	0.007661	1	-1
ART-F	lang_v1	8	6	0	0.008858	1	-1
ART-F	lang_v1	9	6	0	0.009916	0	3
ART-F	lang_v1	10	6	0	0.007735	1	-1
ART-F	lang_v1	11	6	0	0.006918	1	-1
ART-F	lang_v1	12	6	0	0.006908	1	-1
ART-F	lang_v1	13	6	0	0.006859	1	-1
ART-F	lang_v1	14	6	0	0.009262	1	-1
ART-F	lang_v1	15	6	0	0.006513	1	-1
ART-F	lang_v1	16	6	0	0.009015	1	-1
ART-F	lang_v1	17	6	0	0.009532	1	-1
ART-F	lang_v1	18	6	0	0.008994	1	-1
ART-F	lang_v1	19	6	0	0.004521	1	-1
ART-F	lang_v1	20	6	0	0.007603	1	-1
ART-F	lang_v1	21	6	0	0.006123	1	-1
ART-F	lang_v1	22	6	0	0.018196	1	-1
ART-F	lang_v1	23	6	0	0.008487	1	-1
ART-F	lang_v1	24	6	0	0.008512	1	-1
ART-F	lang_v1	25	6	0	0.010659	1	-1
ART-F	lang_v1	26	6	0	0.015372	1	-1
ART-F	lang_v1	27	6	0	0.009374	1	-1
ART-F	lang_v1	28	6	0	0.007199	1	-1
ART-F	lang_v1	29	6	0	0.00866	0	5
ART-F	lang_v1	30	6	0	0.00742	1	-1
ART-F	lang_v1	31	6	0	0.008104	1	-1
ART-F	lang_v1	32	6	0	0.007277	1	-1
ART-F	lang_v1	33	6	0	0.008819	1	-1
ART-F	lang_v1	34	6	0	0.013312	1	-1
ART-F	lang_v1	35	6	0	0.010022	1	-1
ART-F	lang_v1	36	6	0	0.01003	1	-1
ART-F	lang_v1	37	6	0	0.005867	0	1
ART-F	lang_v1	38	6	0	0.008267	1	-1
ART-F	lang_v1	39	6	0	0.00792	1	-1
ART-F	lang_v1	40	6	0	0.007855	1	-1
ART-F	lang_v1	41	6	0	0.006726	1	-1
ART-F	lang_v1	42	6	0	0.012759	1	-1
ART-F	lang_v1	43	6	0	0.005324	0	2
ART-F	lang_v1	44	6	0	0.006814	1	-1
ART-F	lang_v1	45	6	0	0.009746	1	-1
ART-F	lang_v1	46	6	0	0.005641	1	-1
ART-F	lang_v1	47	6	0	0.01114	1	-1
ART-F	lang_v1	48	6	0	0.006469	1	-1
ART-F	lang_v1	49	6	0	0.006145	1	-1
ART-F	lang_v1	50	6	0	0.005915	1	-1
ART-F	lang_v1	1	7	0	0.008328	1	-1
ART-F	lang_v1	2	7	0	0.008404	1	-1
ART-F	lang_v1	3	7	0	0.006653	1	-1
ART-F	lang_v1	4	7	0	0.00813	1	-1
ART-F	lang_v1	5	7	0	0.006681	0	3
ART-F	lang_v1	6	7	0	0.006867	1	-1
ART-F	lang_v1	7	7	0	0.007472	1	-1
ART-F	lang_v1	8	7	0	0.012058	1	-1
ART-F	lang_v1	9	7	0	0.011968	1	-1
ART-F	lang_v1	10	7	0	0.008292	1	-1
ART-F	lang_v1	11	7	0	0.008948	1	-1
ART-F	lang_v1	12	7	0	0.009425	1	-1
ART-F	lang_v1	13	7	0	0.00679	0	2
ART-F	lang_v1	14	7	0	0.009785	1	-1
ART-F	lang_v1	15	7	0	0.008485	1	-1
ART-F	lang_v1	16	7	0	0.008966	1	-1
ART-F	lang_v1	17	7	0	0.009922	1	-1
ART-F	lang_v1	18	7	0	0.006442	1	-1
ART-F	lang_v1	19	7	0	0.011371	0	3
ART-F	lang_v1	20	7	0	0.009639	1	-1
ART-F	lang_v1	21	7	0	0.006128	1	-1
ART-F	lang_v1	22	7	0	0.008513	1	-1
ART-F	lang_v1	23	7	0	0.009802	1	-1
ART-F	lang_v1	24	7	0	0.006778	1	-1
ART-F	lang_v1	25	7	0	0.01238	1	-1
ART-F	lang_v1	26	7	0	0.008172	1	-1
ART-F	lang_v1	27	7	0	0.006946	0	4
ART-F	lang_v1	28	7	0	0.008277	1	-1
ART-F	lang_v1	29	7	0	0.007692	1	-1
ART-F	lang_v1	30	7	0	0.005276	0	2
ART-F	lang_v1	31	7	0	0.016003	1	-1
ART-F	lang_v1	32	7	0	0.009594	1	-1
ART-F	lang_v1	33	7	0	0.011404	1	-1
ART-F	lang_v1	34	7	0	0.009235	1	-1
ART-F	lang_v1	35	7	0	0.005131	0	3
ART-F	lang_v1	36	7	0	0.009008	1	-1
ART-F	lang_v1	37	7	0	0.009878	1	-1
ART-F	lang_v1	38	7	0	0.01149	1	-1
ART-F	lang_v1	39	7	0	0.010823	1	-1
ART-F	lang_v1	40	7	0	0.014879	1	-1
ART-F	lang_v1	41	7	0	0.010687	1	-1
ART-F	lang_v1	42	7	0	0.011078	1	-1
ART-F	lang_v1	43	7	0	0.016125	1	-1
ART-F	lang_v1	44	7	0	0.009975	1	-1
ART-F	lang_v1	45	7	0	0.007928	0	3
ART-F	lang_v1	46	7	0	0.005989	1	-1
ART-F	lang_v1	47	7	0	0.00682	1	-1
ART-F	lang_v1	48	7	0	0.006478	1	-1
ART-F	lang_v1	49	7	0	0.009736	1	-1
ART-F	lang_v1	50	7	0	0.00905	1	-1
ART-F	lang_v1	1	8	0	0.008573	0	2
ART-F	lang_v1	2	8	0	0.010131	1	-1
ART-F	lang_v1	3	8	0	0.011269	1	-1
ART-F	lang_v1	4	8	0	0.008902	1	-1
ART-F	lang_v1	5	8	0	0.009093	1	-1
ART-F	lang_v1	6	8	0	0.008931	1	-1
ART-F	lang_v1	7	8	0	0.009797	1	-1
ART-F	lang_v1	8	8	0	0.010423	1	-1
ART-F	lang_v1	9	8	0	0.011198	1	-1
ART-F	lang_v1	10	8	0	0.012703	1	-1
ART-F	lang_v1	11	8	0	0.011178	1	-1
ART-F	lang_v1	12	8	0	0.011115	1	-1
ART-F	lang_v1	13	8	0	0.008965	0	4
ART-F	lang_v1	14	8	0	0.010547	1	-1
ART-F	lang_v1	15	8	0	0.011807	1	-1
ART-F	lang_v1	16	8	0	0.017111	1	-1
ART-F	lang_v1	17	8	0	0.008035	1	-1
ART-F	lang_v1	18	8	0	0.00765	1	-1
ART-F	lang_v1	19	8	0	0.013631	1	-1
ART-F	lang_v1	20	8	0	0.014147	1	-1
ART-F	lang_v1	21	8	0	0.006934	1	-1
ART-F	lang_v1	22	8	0	0.009446	1	-1
ART-F	lang_v1	23	8	0	0.009147	0	4
ART-F	lang_v1	24	8	0	0.01041	1	-1
ART-F	lang_v1	25	8	0	0.006785	1	-1
ART-F	lang_v1	26	8	0	0.008575	1	-1
ART-F	lang_v1	27	8	0	0.011272	1	-1
ART-F	lang_v1	28	8	0	0.00895	1	-1
ART-F	lang_v1	29	8	0	0.010009	1	-1
ART-F	lang_v1	30	8	0	0.02396	1	-1
ART-F	lang_v1	31	8	0	0.011571	1	-1
ART-F	lang_v1	32	8	0	0.006032	1	-1
ART-F	lang_v1	33	8	0	0.008149	1	-1
ART-F	lang_v1	34	8	0	0.014961	1	-1
ART-F	lang_v1	35	8	0	0.01061	1	-1
ART-F	lang_v1	36	8	0	0.008907	1	-1
ART-F	lang_v1	37	8	0	0.007466	1	-1
ART-F	lang_v1	38	8	0	0.006993	1	-1
ART-F	lang_v1	39	8	0	0.011891	1	-1
ART-F	lang_v1	40	8	0	0.015534	1	-1
ART-F	lang_v1	41	8	0	0.01005	1	-1
ART-F	lang_v1	42	8	0	0.008079	1	-1
ART-F	lang_v1	43	8	0	0.010207	1	-1
ART-F	lang_v1	44	8	0	0.012436	1	-1
ART-F	lang_v1	45	8	0	0.006951	1	-1
ART-F	lang_v1	46	8	0	0.009992	1	-1
ART-F	lang_v1	47	8	0	0.007556	1	-1
ART-F	lang_v1	48	8	0	0.008876	1	-1
ART-F	lang_v1	49	8	0	0.006467	1	-1
ART-F	lang_v1	50	8	0	0.012765	1	-1
ART-F	lang_v1	1	9	0	0.015151	1	-1
ART-F	lang_v1	2	9	0	0.012595	1	-1
ART-F	lang_v1	3	9	0	0.011808	1	-1
ART-F	lang_v1	4	9	0	0.007907	1	-1
ART-F	lang_v1	5	9	0	0.014537	1	-1
ART-F	lang_v1	6	9	0	0.014168	1	-1
ART-F	lang_v1	7	9	0	0.012796	1	-1
ART-F	lang_v1	8	9	0	0.012099	1	-1
ART-F	lang_v1	9	9	0	0.013807	1	-1
ART-F	lang_v1	10	9	0	0.015762	1	-1
ART-F	lang_v1	11	9	0	0.014369	1	-1
ART-F	lang_v1	12	9	0	0.010509	1	-1
ART-F	lang_v1	13	9	0	0.009311	1	-1
ART-F	lang_v1	14	9	0	0.012157	1	-1
ART-F	lang_v1	15	9	0	0.014941	1	-1
ART-F	lang_v1	16	9	0	0.01547	1	-1
ART-F	lang_v1	17	9	0	0.016708	1	-1
ART-F	lang_v1	18	9	0	0.009079	1	-1
ART-F	lang_v1	19	9	0	0.013792	1	-1
ART-F	lang_v1	20	9	0	0.009082	0	1
ART-F	lang_v1	21	9	0	0.012732	1	-1
ART-F	lang_v1	22	9	0	0.009296	1	-1
ART-F	lang_v1	23	9	0	0.0078	1	-1
ART-F	lang_v1	24	9	0	0.010485	1	-1
ART-F	lang_v1	25	9	0	0.009747	1	-1
ART-F	lang_v1	26	9	0	0.012927	1	-1
ART-F	lang_v1	27	9	0	0.00745	0	2
ART-F	lang_v1	28	9	0	0.012288	1	-1
ART-F	lang_v1	29	9	0	0.015766	1	-1
ART-F	lang_v1	30	9	0	0.011193	1	-1
ART-F	lang_v1	31	9	0	0.011175	1	-1
ART-F	lang_v1	32	9	0	0.008934	1	-1
ART-F	lang_v1	33	9	0	0.007602	1	-1
ART-F	lang_v1	34	9	0	0.008184	1	-1
ART-F	lang_v1	35	9	0	0.013621	0	3
ART-F	lang_v1	36	9	0	0.007417	0	2
ART-F	lang_v1	37	9	0	0.007428	1	-1
ART-F	lang_v1	38	9	0	0.009306	1	-1
ART-F	lang_v1	39	9	0	0.007473	1	-1
ART-F	lang_v1	40	9	0	0.014819	1	-1
ART-F	lang_v1	41	9	0	0.021911	1	-1
ART-F	lang_v1	42	9	0	0.013379	1	-1
ART-F	lang_v1	43	9	0	0.012954	1	-1
ART-F	lang_v1	44	9	0	0.011406	1	-1
ART-F	lang_v1	45	9	0	0.012786	1	-1
ART-F	lang_v1	46	9	0	0.017269	1	-1
ART-F	lang_v1	47	9	0	0.011205	1	-1
ART-F	lang_v1	48	9	0	0.013168	1	-1
ART-F	lang_v1	49	9	0	0.014067	1	-1
ART-F	lang_v1	50	9	0	0.012702	1	-1
ART-F	lang_v1	1	10	0	0.016024	1	-1
ART-F	lang_v1	2	10	0	0.015202	1	-1
ART-F	lang_v1	3	10	0	0.011792	1	-1
ART-F	lang_v1	4	10	0	0.017956	1	-1
ART-F	lang_v1	5	10	0	0.012454	1	-1
ART-F	lang_v1	6	10	0	0.013465	1	-1
ART-F	lang_v1	7	10	0	0.017496	1	-1
ART-F	lang_v1	8	10	0	0.014664	0	1
ART-F	lang_v1	9	10	0	0.009518	1	-1
ART-F	lang_v1	10	10	0	0.01093	1	-1
ART-F	lang_v1	11	10	0	0.017371	1	-1
ART-F	lang_v1	12	10	0	0.010496	1	-1
ART-F	lang_v1	13	10	0	0.009723	1	-1
ART-F	lang_v1	14	10	0	0.014395	1	-1
ART-F	lang_v1	15	10	0	0.021873	1	-1
ART-F	lang_v1	16	10	0	0.022588	1	-1
ART-F	lang_v1	17	10	0	0.015136	1	-1
ART-F	lang_v1	18	10	0	0.012873	1	-1
ART-F	lang_v1	19	10	0	0.015472	1	-1
ART-F	lang_v1	20	10	0	0.013736	1	-1
ART-F	lang_v1	21	10	0	0.011788	1	-1
ART-F	lang_v1	22	10	0	0.011647	0	5
ART-F	lang_v1	23	10	0	0.012519	1	-1
ART-F	lang_v1	24	10	0	0.024892	1	-1
ART-F	lang_v1	25	10	0	0.010852	1	-1
ART-F	lang_v1	26	10	0	0.012272	1	-1
ART-F	lang_v1	27	10	0	0.014571	1	-1
ART-F	lang_v1	28	10	0	0.0247	1	-1
ART-F	lang_v1	29	10	0	0.017899	1	-1
ART-F	lang_v1	30	10	0	0.016023	1	-1
ART-F	lang_v1	31	10	0	0.010024	1	-1
ART-F	lang_v1	32	10	0	0.020535	1	-1
ART-F	lang_v1	33	10	0	0.01082	1	-1
ART-F	lang_v1	34	10	0	0.015203	1	-1
ART-F	lang_v1	35	10	0	0.01669	1	-1
ART-F	lang_v1	36	10	0	0.0173	1	-1
ART-F	lang_v1	37	10	0	0.009644	1	-1
ART-F	lang_v1	38	10	0	0.021494	1	-1
ART-F	lang_v1	39	10	0	0.01121	1	-1
ART-F	lang_v1	40	10	0	0.015822	1	-1
ART-F	lang_v1	41	10	0	0.01766	1	-1
ART-F	lang_v1	42	10	0	0.008965	1	-1
ART-F	lang_v1	43	10	0	0.017495	1	-1
ART-F	lang_v1	44	10	0	0.021379	1	-1
ART-F	lang_v1	45	10	0	0.015467	1	-1
ART-F	lang_v1	46	10	0	0.015201	1	-1
ART-F	lang_v1	47	10	0	0.017364	1	-1
ART-F	lang_v1	48	10	0	0.012245	1	-1
ART-F	lang_v1	49	10	0	0.013502	1	-1
ART-F	lang_v1	50	10	0	0.015022	1	-1
ART-F	lang_v1	1	11	0	0.024955	1	-1
ART-F	lang_v1	2	11	0	0.015825	1	-1
ART-F	lang_v1	3	11	0	0.015868	0	4
ART-F	lang_v1	4	11	0	0.019907	1	-1
ART-F	lang_v1	5	11	0	0.015879	0	4
ART-F	lang_v1	6	11	0	0.014742	1	-1
ART-F	lang_v1	7	11	0	0.018026	1	-1
ART-F	lang_v1	8	11	0	0.018577	1	-1
ART-F	lang_v1	9	11	0	0.01864	1	-1
ART-F	lang_v1	10	11	0	0.023281	1	-1
ART-F	lang_v1	11	11	0	0.018799	1	-1
ART-F	lang_v1	12	11	0	0.01532	1	-1
ART-F	lang_v1	13	11	0	0.02329	0	4
ART-F	lang_v1	14	11	0	0.013364	0	3
ART-F	lang_v1	15	11	0	0.022707	1	-1
ART-F	lang_v1	16	11	0	0.026705	1	-1
ART-F	lang_v1	17	11	0	0.023078	1	-1
ART-F	lang_v1	18	11	0	0.027716	1	-1
ART-F	lang_v1	19	11	0	0.033384	1	-1
ART-F	lang_v1	20	11	0	0.015752	1	-1
ART-F	lang_v1	21	11	0	0.016482	1	-1
ART-F	lang_v1	22	11	0	0.026578	1	-1
ART-F	lang_v1	23	11	0	0.01836	0	3
ART-F	lang_v1	24	11	0	0.016502	1	-1
ART-F	lang_v1	25	11	0	0.022522	1	-1
ART-F	lang_v1	26	11	0	0.0179	1	-1
ART-F	lang_v1	27	11	0	0.01567	1	-1
ART-F	lang_v1	28	11	0	0.017632	1	-1
ART-F	lang_v1	29	11	0	0.015557	1	-1
ART-F	lang_v1	30	11	0	0.021018	1	-1
ART-F	lang_v1	31	11	0	0.023746	1	-1
ART-F	lang_v1	32	11	0	0.020183	1	-1
ART-F	lang_v1	33	11	0	0.015783	1	-1
ART-F	lang_v1	34	11	0	0.020216	1	-1
ART-F	lang_v1	35	11	0	0.032729	1	-1
ART-F	lang_v1	36	11	0	0.019575	0	12
ART-F	lang_v1	37	11	0	0.016734	1	-1
ART-F	lang_v1	38	11	0	0.014454	1	-1
ART-F	lang_v1	39	11	0	0.023263	1	-1
ART-F	lang_v1	40	11	0	0.021578	1	-1
ART-F	lang_v1	41	11	0	0.014225	1	-1
ART-F	lang_v1	42	11	0	0.02588	1	-1
ART-F	lang_v1	43	11	0	0.02205	1	-1
ART-F	lang_v1	44	11	0	0.019744	1	-1
ART-F	lang_v1	45	11	0	0.017043	1	-1
ART-F	lang_v1	46	11	0	0.021651	1	-1
ART-F	lang_v1	47	11	0	0.00998	0	3
ART-F	lang_v1	48	11	0	0.025282	1	-1
ART-F	lang_v1	49	11	0	0.02263	1	-1
ART-F	lang_v1	50	11	0	0.017841	1	-1
ART-F	lang_v1	1	12	0	0.014609	1	-1
ART-F	lang_v1	2	12	0	0.021873	1	-1
ART-F	lang_v1	3	12	0	0.026657	1	-1
ART-F	lang_v1	4	12	0	0.020587	1	-1
ART-F	lang_v1	5	12	0	0.024066	1	-1
ART-F	lang_v1	6	12	0	0.02017	1	-1
ART-F	lang_v1	7	12	0	0.022027	1	-1
ART-F	lang_v1	8	12	0	0.014305	0	4
ART-F	lang_v1	9	12	0	0.035116	1	-1
ART-F	lang_v1	10	12	0	0.025017	1	-1
ART-F	lang_v1	11	12	0	0.033859	1	-1
ART-F	lang_v1	12	12	0	0.018207	1	-1
ART-F	lang_v1	13	12	0	0.033829	1	-1
ART-F	lang_v1	14	12	0	0.028486	1	-1
ART-F	lang_v1	15	12	0	0.030933	1	-1
ART-F	lang_v1	16	12	0	0.017036	1	-1
ART-F	lang_v1	17	12	0	0.014511	1	-1
ART-F	lang_v1	18	12	0	0.023447	1	-1
ART-F	lang_v1	19	12	0	0.025875	1	-1
ART-F	lang_v1	20	12	0	0.036738	1	-1
ART-F	lang_v1	21	12	0	0.020083	1	-1
ART-F	lang_v1	22	12	0	0.025303	1	-1
ART-F	lang_v1	23	12	0	0.035203	1	-1
ART-F	lang_v1	24	12	0	0.02796	1	-1
ART-F	lang_v1	25	12	0	0.023074	1	-1
ART-F	lang_v1	26	12	0	0.027017	1	-1
ART-F	lang_v1	27	12	0	0.023035	1	-1
ART-F	lang_v1	28	12	0	0.033075	1	-1
ART-F	lang_v1	29	12	0	0.015325	1	-1
ART-F	lang_v1	30	12	0	0.026158	1	-1
ART-F	lang_v1	31	12	0	0.015524	1	-1
ART-F	lang_v1	32	12	0	0.021917	0	13
ART-F	lang_v1	33	12	0	0.017686	1	-1
ART-F	lang_v1	34	12	0	0.031168	1	-1
ART-F	lang_v1	35	12	0	0.025069	1	-1
ART-F	lang_v1	36	12	0	0.017597	1	-1
ART-F	lang_v1	37	12	0	0.025832	0	5
ART-F	lang_v1	38	12	0	0.028799	1	-1
ART-F	lang_v1	39	12	0	0.025162	1	-1
ART-F	lang_v1	40	12	0	0.014673	1	-1
ART-F	lang_v1	41	12	0	0.020415	1	-1
ART-F	lang_v1	42	12	0	0.02694	1	-1
ART-F	lang_v1	43	12	0	0.028108	0	2
ART-F	lang_v1	44	12	0	0.041123	1	-1
ART-F	lang_v1	45	12	0	0.026381	1	-1
ART-F	lang_v1	46	12	0	0.019888	1	-1
ART-F	lang_v1	47	12	0	0.022449	1	-1
ART-F	lang_v1	48	12	0	0.020686	0	8
ART-F	lang_v1	49	12	0	0.029838	1	-1
ART-F	lang_v1	50	12	0	0.026333	1	-1
ART-F	lang_v1	1	13	0	0.036395	1	-1
ART-F	lang_v1	2	13	0	0.01931	1	-1
ART-F	lang_v1	3	13	0	0.05457	1	-1
ART-F	lang_v1	4	13	0	0.045532	1	-1
ART-F	lang_v1	5	13	0	0.021361	1	-1
ART-F	lang_v1	6	13	0	0.021977	0	13
ART-F	lang_v1	7	13	0	0.030473	1	-1
ART-F	lang_v1	8	13	0	0.028594	1	-1
ART-F	lang_v1	9	13	0	0.024876	1	-1
ART-F	lang_v1	10	13	0	0.019089	1	-1
ART-F	lang_v1	11	13	0	0.030913	1	-1
ART-F	lang_v1	12	13	0	0.019765	1	-1
ART-F	lang_v1	13	13	0	0.045055	0	3
ART-F	lang_v1	14	13	0	0.017245	0	13
ART-F	lang_v1	15	13	0	0.024774	1	-1
ART-F	lang_v1	16	13	0	0.035246	0	3
ART-F	lang_v1	17	13	0	0.028566	0	8
ART-F	lang_v1	18	13	0	0.029115	1	-1
ART-F	lang_v1	19	13	0	0.037613	0	14
ART-F	lang_v1	20	13	0	0.038809	1	-1
ART-F	lang_v1	21	13	0	0.029648	0	2
ART-F	lang_v1	22	13	0	0.022472	1	-1
ART-F	lang_v1	23	13	0	0.028981	1	-1
ART-F	lang_v1	24	13	0	0.024002	0	1
ART-F	lang_v1	25	13	0	0.036313	1	-1
ART-F	lang_v1	26	13	0	0.019333	1	-1
ART-F	lang_v1	27	13	0	0.035097	0	4
ART-F	lang_v1	28	13	0	0.033964	1	-1
ART-F	lang_v1	29	13	0	0.042552	1	-1
ART-F	lang_v1	30	13	0	0.022505	1	-1
ART-F	lang_v1	31	13	0	0.027795	1	-1
ART-F	lang_v1	32	13	0	0.024794	1	-1
ART-F	lang_v1	33	13	0	0.022369	0	4
ART-F	lang_v1	34	13	0	0.02597	1	-1
ART-F	lang_v1	35	13	0	0.02791	1	-1
ART-F	lang_v1	36	13	0	0.022131	1	-1
ART-F	lang_v1	37	13	0	0.025875	1	-1
ART-F	lang_v1	38	13	0	0.025819	1	-1
ART-F	lang_v1	39	13	0	0.022262	1	-1
ART-F	lang_v1	40	13	0	0.026619	1	-1
ART-F	lang_v1	41	13	0	0.038991	1	-1
ART-F	lang_v1	42	13	0	0.033567	1	-1
ART-F	lang_v1	43	13	0	0.02488	0	2
ART-F	lang_v1	44	13	0	0.024066	1	-1
ART-F	lang_v1	45	13	0	0.033106	1	-1
ART-F	lang_v1	46	13	0	0.02893	1	-1
ART-F	lang_v1	47	13	0	0.028982	1	-1
ART-F	lang_v1	48	13	0	0.034393	1	-1
ART-F	lang_v1	49	13	0	0.020187	1	-1
ART-F	lang_v1	50	13	0	0.019314	1	-1
ART-F	lang_v1	1	14	0	0.029325	1	-1
ART-F	lang_v1	2	14	0	0.041084	1	-1
ART-F	lang_v1	3	14	0	0.047968	0	11
ART-F	lang_v1	4	14	0	0.028165	1	-1
ART-F	lang_v1	5	14	0	0.037302	1	-1
ART-F	lang_v1	6	14	0	0.02001	0	4
ART-F	lang_v1	7	14	0	0.032504	0	14
ART-F	lang_v1	8	14	0	0.029137	1	-1
ART-F	lang_v1	9	14	0	0.048205	1	-1
ART-F	lang_v1	10	14	0	0.029786	1	-1
ART-F	lang_v1	11	14	0	0.034148	1	-1
ART-F	lang_v1	12	14	0	0.03815	0	2
ART-F	lang_v1	13	14	0	0.033992	1	-1
ART-F	lang_v1	14	14	0	0.058637	1	-1
ART-F	lang_v1	15	14	0	0.028489	1	-1
ART-F	lang_v1	16	14	0	0.044248	1	-1
ART-F	lang_v1	17	14	0	0.049298	1	-1
ART-F	lang_v1	18	14	0	0.02904	1	-1
ART-F	lang_v1	19	14	0	0.034081	1	-1
ART-F	lang_v1	20	14	0	0.047586	1	-1
ART-F	lang_v1	21	14	0	0.032824	1	-1
ART-F	lang_v1	22	14	0	0.036766	1	-1
ART-F	lang_v1	23	14	0	0.023985	1	-1
ART-F	lang_v1	24	14	0	0.027431	1	-1
ART-F	lang_v1	25	14	0	0.028518	1	-1
ART-F	lang_v1	26	14	0	0.022521	1	-1
ART-F	lang_v1	27	14	0	0.05312	1	-1
ART-F	lang_v1	28	14	0	0.032918	0	13
ART-F	lang_v1	29	14	0	0.042004	1	-1
ART-F	lang_v1	30	14	0	0.046208	1	-1
ART-F	lang_v1	31	14	0	0.056408	1	-1
ART-F	lang_v1	32	14	0	0.053203	0	14
ART-F	lang_v1	33	14	0	0.050547	1	-1
ART-F	lang_v1	34	14	0	0.034511	1	-1
ART-F	lang_v1	35	14	0	0.035129	1	-1
ART-F	lang_v1	36	14	0	0.044791	1	-1
ART-F	lang_v1	37	14	0	0.027907	1	-1
ART-F	lang_v1	38	14	0	0.055083	1	-1
ART-F	lang_v1	39	14	0	0.036354	1	-1
ART-F	lang_v1	40	14	0	0.030025	1	-1
ART-F	lang_v1	41	14	0	0.02916	1	-1
ART-F	lang_v1	42	14	0	0.048147	1	-1
ART-F	lang_v1	43	14	0	0.042744	1	-1
ART-F	lang_v1	44	14	0	0.03423	1	-1
ART-F	lang_v1	45	14	0	0.03031	1	-1
ART-F	lang_v1	46	14	0	0.034468	1	-1
ART-F	lang_v1	47	14	0	0.037856	1	-1
ART-F	lang_v1	48	14	0	0.039244	1	-1
ART-F	lang_v1	49	14	0	0.037978	1	-1
ART-F	lang_v1	50	14	0	0.040329	1	-1
ART-F	lang_v1	1	15	0	0.044833	0	13
ART-F	lang_v1	2	15	0	0.049381	1	-1
ART-F	lang_v1	3	15	0	0.028403	0	13
ART-F	lang_v1	4	15	0	0.033071	1	-1
ART-F	lang_v1	5	15	0	0.033282	1	-1
ART-F	lang_v1	6	15	0	0.044488	1	-1
ART-F	lang_v1	7	15	0	0.055811	1	-1
ART-F	lang_v1	8	15	0	0.03993	1	-1
ART-F	lang_v1	9	15	0	0.042726	1	-1
ART-F	lang_v1	10	15	0	0.061072	0	12
ART-F	lang_v1	11	15	0	0.026398	1	-1
ART-F	lang_v1	12	15	0	0.035846	1	-1
ART-F	lang_v1	13	15	0	0.030499	1	-1
ART-F	lang_v1	14	15	0	0.064821	1	-1
ART-F	lang_v1	15	15	0	0.033884	1	-1
ART-F	lang_v1	16	15	0	0.033247	1	-1
ART-F	lang_v1	17	15	0	0.027321	1	-1
ART-F	lang_v1	18	15	0	0.047696	1	-1
ART-F	lang_v1	19	15	0	0.033575	1	-1
ART-F	lang_v1	20	15	0	0.027302	1	-1
ART-F	lang_v1	21	15	0	0.040339	1	-1
ART-F	lang_v1	22	15	0	0.041737	1	-1
ART-F	lang_v1	23	15	0	0.022316	1	-1
ART-F	lang_v1	24	15	0	0.043163	1	-1
ART-F	lang_v1	25	15	0	0.041768	0	15
ART-F	lang_v1	26	15	0	0.021819	1	-1
ART-F	lang_v1	27	15	0	0.03793	0	13
ART-F	lang_v1	28	15	0	0.029171	1	-1
ART-F	lang_v1	29	15	0	0.041413	1	-1
ART-F	lang_v1	30	15	0	0.031174	1	-1
ART-F	lang_v1	31	15	0	0.033173	1	-1
ART-F	lang_v1	32	15	0	0.041595	1	-1
ART-F	lang_v1	33	15	0	0.041885	1	-1
ART-F	lang_v1	34	15	0	0.04469	0	13
ART-F	lang_v1	35	15	0	0.059819	1	-1
ART-F	lang_v1	36	15	0	0.050777	1	-1
ART-F	lang_v1	37	15	0	0.034663	1	-1
ART-F	lang_v1	38	15	0	0.038698	1	-1
ART-F	lang_v1	39	15	0	0.041634	1	-1
ART-F	lang_v1	40	15	0	0.038554	1	-1
ART-F	lang_v1	41	15	0	0.03796	1	-1
ART-F	lang_v1	42	15	0	0.03842	1	-1
ART-F	lang_v1	43	15	0	0.042661	1	-1
ART-F	lang_v1	44	15	0	0.033057	1	-1
ART-F	lang_v1	45	15	0	0.037304	1	-1
ART-F	lang_v1	46	15	0	0.034019	0	2
ART-F	lang_v1	47	15	0	0.033027	1	-1
ART-F	lang_v1	48	15	0	0.025712	1	-1
ART-F	lang_v1	49	15	0	0.05667	1	-1
ART-F	lang_v1	50	15	0	0.022528	1	-1
ART-F	lang_v1	1	16	0	0.041266	1	-1
ART-F	lang_v1	2	16	0	0.034004	1	-1
ART-F	lang_v1	3	16	0	0.037927	1	-1
ART-F	lang_v1	4	16	0	0.0547	1	-1
